Date,Close,High,Low,Open,Volume
2021-05-17,7644.7099609375,7652.14990234375,7551.669921875,7639.009765625,271400
2021-05-18,7596.8701171875,7725.89013671875,7593.6201171875,7695.60986328125,255500
2021-05-19,7690.0,7694.85986328125,7437.509765625,7440.259765625,361300
2021-05-20,7890.68017578125,7910.0498046875,7745.27978515625,7745.919921875,318300
2021-05-21,7850.009765625,7941.52001953125,7841.990234375,7940.1201171875,280100
2021-05-24,8000.27001953125,8032.16015625,7917.22998046875,7924.39990234375,254500
2021-05-25,8033.2099609375,8078.93994140625,8008.66015625,8047.2998046875,292000
2021-05-26,8053.77978515625,8090.75,8018.43994140625,8052.0400390625,222800
2021-05-27,8019.8798828125,8057.6201171875,7965.919921875,8004.830078125,350000
2021-05-28,8064.85009765625,8120.1201171875,8052.10009765625,8068.7001953125,258800
2021-06-01,8025.759765625,8146.259765625,7983.3798828125,8108.58984375,265500
2021-06-02,8046.7099609375,8088.77978515625,8014.1201171875,8018.68017578125,238800
2021-06-03,7908.5400390625,7975.81982421875,7877.7900390625,7956.3798828125,284100
2021-06-04,8110.8701171875,8121.1201171875,7989.02978515625,7990.97998046875,280300
2021-06-07,8101.669921875,8110.68994140625,8063.41015625,8084.580078125,264200
2021-06-08,8092.6298828125,8191.509765625,8051.6298828125,8171.5400390625,284300
2021-06-09,8069.16015625,8140.18017578125,8068.06982421875,8126.9599609375,227400
2021-06-10,8190.75,8194.0400390625,8065.77978515625,8076.740234375,263900
2021-06-11,8240.83984375,8241.4599609375,8180.77001953125,8189.85009765625,220600
2021-06-14,8334.3798828125,8334.7900390625,8223.7099609375,8251.5302734375,269700
2021-06-15,8261.01953125,8338.009765625,8245.259765625,8317.7001953125,233200
2021-06-16,8221.5703125,8316.2998046875,8131.4599609375,8277.2900390625,286700
2021-06-17,8341.2099609375,8379.150390625,8186.2001953125,8186.25,356400
2021-06-18,8268.330078125,8347.9404296875,8241.099609375,8322.16015625,489300
2021-06-21,8307.33984375,8319.91015625,8201.3798828125,8263.25,286000
2021-06-22,8393.8896484375,8397.759765625,8314.080078125,8325.83984375,268200
2021-06-23,8398.1796875,8440.5703125,8386.3203125,8396.9404296875,223800
2021-06-24,8510.6103515625,8540.08984375,8468.4501953125,8468.5498046875,253700
2021-06-25,8508.849609375,8551.0498046875,8496.26953125,8536.7197265625,291900
2021-06-28,8657.3896484375,8667.75,8568.76953125,8569.240234375,266400
2021-06-29,8721.400390625,8724.419921875,8619.76953125,8649.349609375,263800
2021-06-30,8681.2099609375,8717.33984375,8659.169921875,8713.91015625,312700
2021-07-01,8607.3701171875,8673.1904296875,8571.2998046875,8651.650390625,296100
2021-07-02,8675.759765625,8684.9404296875,8644.2099609375,8664.5,270400
2021-07-06,8675.650390625,8715.080078125,8591.9599609375,8693.3203125,318800
2021-07-07,8612.669921875,8742.25,8581.490234375,8742.1796875,307600
2021-07-08,8525.1796875,8554.76953125,8409.75,8443.9296875,318900
2021-07-09,8628.16015625,8637.400390625,8483.3603515625,8520.080078125,274800
2021-07-12,8637.3701171875,8680.26953125,8598.2197265625,8667.7900390625,231200
2021-07-13,8622.1796875,8678.259765625,8593.1904296875,8626.5400390625,262900
2021-07-14,8590.5703125,8730.830078125,8579.48046875,8699.900390625,294400
2021-07-15,8497.0,8586.3798828125,8437.01953125,8577.0,302200
2021-07-16,8395.5400390625,8550.1904296875,8388.349609375,8529.5,284700
2021-07-19,8348.0400390625,8365.8896484375,8254.98046875,8286.490234375,354600
2021-07-20,8480.419921875,8535.23046875,8319.9296875,8375.9501953125,0
2021-07-21,8638.08984375,8638.48046875,8481.0,8491.919921875,0
2021-07-22,8663.9599609375,8665.2001953125,8609.759765625,8619.580078125,0
2021-07-23,8749.51953125,8760.099609375,8638.5400390625,8691.4404296875,0
2021-07-26,8726.6201171875,8737.240234375,8692.400390625,8720.1796875,259900
2021-07-27,8593.509765625,8706.2900390625,8446.2998046875,8700.330078125,383000
2021-07-28,8710.080078125,8735.66015625,8600.080078125,8647.1103515625,446400
2021-07-29,8816.6904296875,8838.4599609375,8726.3701171875,8729.51953125,404100
2021-07-30,8886.169921875,8917.4697265625,8785.33984375,8785.33984375,355300
2021-08-02,8898.580078125,8977.150390625,8864.509765625,8938.7099609375,337300
2021-08-03,8942.26953125,8956.23046875,8832.4501953125,8917.51953125,393900
2021-08-04,9021.8203125,9047.169921875,8929.9599609375,8955.75,473500
2021-08-05,9040.83984375,9043.8603515625,8978.0498046875,9011.6904296875,330000
2021-08-06,8990.16015625,9026.830078125,8962.1298828125,8987.5498046875,322800
2021-08-09,8965.9501953125,9013.5302734375,8942.5302734375,9008.08984375,281500
2021-08-10,8861.849609375,9004.25,8845.7998046875,8992.23046875,339700
2021-08-11,8870.900390625,8919.66015625,8792.7001953125,8901.0703125,295100
2021-08-12,8849.58984375,8869.740234375,8781.490234375,8818.0400390625,332300
2021-08-13,8877.3798828125,8896.259765625,8826.490234375,8842.98046875,300800
2021-08-16,8829.4404296875,8867.650390625,8753.6103515625,8851.830078125,328800
2021-08-17,8720.5703125,8764.9501953125,8661.599609375,8754.0703125,331000
2021-08-18,8642.4599609375,8751.5595703125,8636.6796875,8697.4599609375,311800
2021-08-19,8716.8203125,8747.1298828125,8585.33984375,8597.830078125,395800
2021-08-20,8789.6396484375,8799.8798828125,8726.080078125,8739.3095703125,345200
2021-08-23,8970.5302734375,8982.3603515625,8853.6298828125,8853.6298828125,359800
2021-08-24,9025.83984375,9034.26953125,9001.3896484375,9008.2197265625,282800
2021-08-25,9063.599609375,9093.33984375,9027.6904296875,9063.419921875,345300
2021-08-26,9026.650390625,9079.8896484375,8993.2900390625,9041.849609375,273400
2021-08-27,9181.580078125,9193.8701171875,9055.8203125,9056.0703125,301600
2021-08-30,9228.9599609375,9266.1904296875,9197.75,9224.330078125,297800
2021-08-31,9139.0703125,9186.419921875,9105.490234375,9185.76953125,352400
2021-09-01,9131.8203125,9193.5595703125,9126.419921875,9164.669921875,298700
2021-09-02,9157.98046875,9174.8798828125,9111.9599609375,9165.16015625,271200
2021-09-03,9209.9296875,9242.3203125,9136.2001953125,9139.330078125,240900
2021-09-07,9181.51953125,9236.0498046875,9141.4501953125,9233.0703125,266500
2021-09-08,9111.580078125,9169.6904296875,9059.0703125,9166.7099609375,271500
2021-09-09,9124.2998046875,9163.0400390625,9111.2099609375,9112.2900390625,227100
2021-09-10,9119.419921875,9242.8798828125,9115.75,9193.009765625,348600
2021-09-13,9106.3701171875,9171.66015625,9031.6298828125,9167.1201171875,314300
2021-09-14,9101.3896484375,9169.1904296875,9078.8701171875,9142.259765625,306500
2021-09-15,9177.51953125,9178.5,9063.5498046875,9111.669921875,290800
2021-09-16,9213.7802734375,9230.849609375,9103.66015625,9131.0703125,256100
2021-09-17,9090.1396484375,9191.509765625,9053.9404296875,9188.1904296875,505300
2021-09-20,8885.1201171875,8970.26953125,8766.669921875,8913.9296875,413600
2021-09-21,8898.1396484375,8954.0400390625,8846.7802734375,8942.080078125,264000
2021-09-22,9011.240234375,9034.9404296875,8896.3896484375,8924.080078125,302300
2021-09-23,9107.759765625,9132.5498046875,9021.919921875,9054.6904296875,256400
2021-09-24,9115.73046875,9124.7001953125,9029.900390625,9051.0,214300
2021-09-27,9032.0400390625,9059.0595703125,8950.1103515625,9024.41015625,285100
2021-09-28,8697.599609375,8919.2998046875,8696.240234375,8873.0703125,429800
2021-09-29,8600.4599609375,8753.3603515625,8590.009765625,8729.9296875,321700
2021-09-30,8606.6396484375,8719.5498046875,8604.5595703125,8660.7197265625,328000
2021-10-01,8652.1396484375,8680.7099609375,8517.009765625,8647.6201171875,315300
2021-10-04,8413.3701171875,8585.490234375,8360.5302734375,8584.73046875,383000
2021-10-05,8535.9501953125,8583.41015625,8445.7802734375,8464.509765625,299200
2021-10-06,8591.080078125,8597.009765625,8424.0,8434.6904296875,319500
2021-10-07,8691.9599609375,8785.580078125,8682.3603515625,8687.3798828125,284700
2021-10-08,8626.599609375,8733.6298828125,8616.099609375,8730.7802734375,228400
2021-10-11,8574.080078125,8695.58984375,8567.4404296875,8587.3095703125,221400
2021-10-12,8555.16015625,8632.6796875,8535.0400390625,8616.01953125,316200
2021-10-13,8681.9404296875,8706.5302734375,8621.5302734375,8637.4599609375,306000
2021-10-14,8876.330078125,8887.490234375,8794.5400390625,8807.6796875,0
2021-10-15,8910.6201171875,8919.3603515625,8868.240234375,8905.830078125,277100
2021-10-18,9020.8701171875,9024.5498046875,8857.759765625,8871.2998046875,289800
2021-10-19,9118.5400390625,9120.3798828125,9009.259765625,9043.080078125,267000
2021-10-20,9109.330078125,9154.1103515625,9078.76953125,9139.349609375,232100
2021-10-21,9229.080078125,9234.2900390625,9073.9501953125,9075.2001953125,251200
2021-10-22,9177.4697265625,9277.8896484375,9142.9599609375,9213.25,371500
2021-10-25,9220.58984375,9259.349609375,9168.1796875,9190.7197265625,294500
2021-10-26,9192.8701171875,9307.25,9179.259765625,9288.830078125,414100
2021-10-27,9104.3095703125,9229.6298828125,9103.83984375,9166.0703125,400000
2021-10-28,9202.1396484375,9217.76953125,9148.990234375,9174.8095703125,363300
2021-10-29,9276.330078125,9290.4404296875,9177.0595703125,9177.099609375,384400
2021-11-01,9316.98046875,9318.759765625,9253.6298828125,9271.08984375,323800
2021-11-02,9383.2998046875,9386.1298828125,9319.3095703125,9322.3701171875,310200
2021-11-03,9454.48046875,9460.490234375,9331.7001953125,9396.48046875,281000
2021-11-04,9672.76953125,9685.009765625,9503.0595703125,9513.6103515625,470400
2021-11-05,9679.8095703125,9759.7099609375,9624.98046875,9706.6298828125,419900
2021-11-08,9772.169921875,9807.7099609375,9695.5400390625,9722.330078125,419500
2021-11-09,9803.2099609375,9848.3203125,9713.7998046875,9823.240234375,370900
2021-11-10,9545.3203125,9766.6796875,9515.1298828125,9686.83984375,382000
2021-11-11,9651.01953125,9681.8798828125,9621.3203125,9644.830078125,266800
2021-11-12,9786.5,9798.2900390625,9683.7802734375,9696.990234375,318400
2021-11-15,9712.2001953125,9792.01953125,9648.8203125,9787.830078125,310500
2021-11-16,9855.419921875,9866.3603515625,9686.7802734375,9698.48046875,314400
2021-11-17,9801.5498046875,9860.1796875,9778.83984375,9860.1796875,328900
2021-11-18,9840.0498046875,9886.0595703125,9768.1298828125,9876.6201171875,447100
2021-11-19,9846.5595703125,9926.8701171875,9836.7099609375,9888.599609375,429800
2021-11-22,9627.240234375,9926.23046875,9621.7900390625,9866.6298828125,478900
2021-11-23,9539.669921875,9631.240234375,9394.580078125,9552.33984375,449500
2021-11-24,9595.7001953125,9598.650390625,9360.169921875,9420.25,340700
2021-11-26,9402.5302734375,9572.6103515625,9371.9501953125,9511.58984375,287500
2021-11-29,9670.75,9683.740234375,9479.599609375,9541.23046875,382600
2021-11-30,9446.7802734375,9693.73046875,9415.6396484375,9637.5703125,586500
2021-12-01,9275.7802734375,9632.5595703125,9266.169921875,9596.5498046875,516100
2021-12-02,9371.5498046875,9430.2001953125,9213.3095703125,9238.759765625,470800
2021-12-03,9175.669921875,9429.33984375,9057.01953125,9389.6103515625,594000
2021-12-06,9246.259765625,9261.51953125,9006.8603515625,9165.75,469300
2021-12-07,9612.73046875,9641.8896484375,9452.4501953125,9452.4501953125,515400
2021-12-08,9646.8896484375,9664.98046875,9529.0,9582.8798828125,399000
2021-12-09,9448.099609375,9684.009765625,9442.009765625,9601.9296875,387700
2021-12-10,9518.1396484375,9613.0400390625,9429.6396484375,9564.3896484375,367900
2021-12-13,9373.759765625,9540.5595703125,9368.4697265625,9522.73046875,437800
2021-12-14,9240.2099609375,9298.3603515625,9132.509765625,9231.580078125,449700
2021-12-15,9521.5498046875,9528.759765625,9141.6103515625,9250.650390625,482900
2021-12-16,9194.330078125,9548.150390625,9138.3603515625,9548.150390625,521500
2021-12-17,9219.349609375,9312.580078125,9065.01953125,9096.7001953125,665200
2021-12-20,9113.240234375,9166.33984375,9044.5595703125,9056.3203125,376300
2021-12-21,9431.2802734375,9439.3701171875,9136.509765625,9263.66015625,420300
2021-12-22,9508.169921875,9510.2900390625,9354.349609375,9391.73046875,322800
2021-12-23,9584.75,9619.4599609375,9509.7802734375,9523.2998046875,304500
2021-12-27,9764.900390625,9766.7197265625,9620.2197265625,9620.2197265625,310700
2021-12-28,9657.73046875,9793.419921875,9629.8603515625,9790.9296875,0
2021-12-29,9656.8896484375,9693.5,9583.2802734375,9660.66015625,272800
2021-12-30,9637.169921875,9739.169921875,9626.759765625,9658.5302734375,249600
2021-12-31,9575.3896484375,9666.8798828125,9572.4599609375,9621.650390625,245700
2022-01-03,9565.419921875,9649.76953125,9450.4404296875,9596.48046875,367400
2022-01-04,9408.16015625,9560.1904296875,9239.3701171875,9558.83984375,452400
2022-01-05,9044.6201171875,9384.9599609375,9039.4501953125,9304.3701171875,480800
2022-01-06,9117.75,9195.2001953125,8952.4404296875,8995.1201171875,437700
2022-01-07,8939.6396484375,9187.1298828125,8887.25,9100.3603515625,377400
2022-01-10,8991.2001953125,8998.400390625,8632.169921875,8771.76953125,516600
2022-01-11,9146.7802734375,9155.740234375,8894.8603515625,8936.7900390625,393700
2022-01-12,9167.650390625,9301.3896484375,9093.1396484375,9240.9599609375,360400
2022-01-13,8858.2197265625,9263.7001953125,8841.6904296875,9241.2802734375,443700
2022-01-14,8983.2001953125,8985.8203125,8793.0302734375,8793.58984375,401200
2022-01-18,8678.990234375,8900.3203125,8660.1904296875,8799.25,428300
2022-01-19,8575.2001953125,8847.8701171875,8571.48046875,8739.9501953125,431000
2022-01-20,8447.7001953125,8792.099609375,8442.1396484375,8678.419921875,430400
2022-01-21,8235.0498046875,8547.8603515625,8221.01953125,8387.419921875,605300
2022-01-24,8370.66015625,8378.919921875,7798.47021484375,8052.330078125,777900
2022-01-25,8029.52001953125,8226.7900390625,7995.509765625,8167.58984375,549200
2022-01-26,8053.919921875,8402.2900390625,7958.72998046875,8257.3896484375,617200
2022-01-27,7868.56982421875,8200.6796875,7852.39013671875,8179.56982421875,619800
2022-01-28,8134.18994140625,8135.759765625,7717.35986328125,7904.18994140625,612700
2022-01-31,8542.900390625,8545.1904296875,8146.419921875,8190.490234375,537500
2022-02-01,8594.73046875,8604.5595703125,8396.0498046875,8587.7197265625,454800
2022-02-02,8670.1396484375,8721.91015625,8534.740234375,8710.2900390625,575500
2022-02-03,8259.6103515625,8525.759765625,8236.08984375,8408.7099609375,654400
2022-02-04,8389.0498046875,8464.349609375,8183.1298828125,8249.5595703125,485400
2022-02-07,8344.1201171875,8515.4296875,8315.8603515625,8399.98046875,434400
2022-02-08,8487.919921875,8509.98046875,8288.26953125,8295.1298828125,455700
2022-02-09,8776.5400390625,8778.5302734375,8551.4296875,8626.6904296875,484300
2022-02-10,8586.099609375,8858.1103515625,8540.8798828125,8594.16015625,530700
2022-02-11,8221.3798828125,8665.0703125,8173.06005859375,8623.1396484375,613200
2022-02-14,8235.9599609375,8364.419921875,8146.41015625,8232.9404296875,483100
2022-02-15,8541.58984375,8552.26953125,8348.9599609375,8392.3896484375,504100
2022-02-16,8488.1298828125,8512.7900390625,8342.9404296875,8438.91015625,442700
2022-02-17,8131.5400390625,8402.3095703125,8121.2900390625,8398.8701171875,477800
2022-02-18,7985.25,8162.52978515625,7925.490234375,8142.8701171875,543600
2022-02-22,7951.8798828125,8109.5498046875,7861.5,7912.740234375,557200
2022-02-23,7753.330078125,8109.06005859375,7747.85009765625,8076.7001953125,511100
2022-02-24,8158.97021484375,8168.169921875,7467.81005859375,7478.759765625,713600
2022-02-25,8242.1904296875,8245.1796875,7989.43994140625,8105.18994140625,507900
2022-02-28,8277.5595703125,8353.0,8140.97998046875,8195.259765625,518900
2022-03-01,8123.3798828125,8350.8203125,8062.66015625,8298.7197265625,514000
2022-03-02,8295.849609375,8325.4697265625,8061.6298828125,8176.06982421875,478600
2022-03-03,8080.89013671875,8333.9599609375,8028.52001953125,8315.9501953125,463100
2022-03-04,7883.91015625,8104.06005859375,7820.43994140625,8052.52978515625,486300
2022-03-07,7492.43994140625,7944.93017578125,7490.240234375,7918.33984375,525200
2022-03-08,7489.39990234375,7723.77978515625,7353.2001953125,7460.990234375,619600
2022-03-09,7839.27001953125,7874.66015625,7657.27001953125,7723.7001953125,486300
2022-03-10,7688.81005859375,7732.75,7569.35009765625,7711.830078125,469300
2022-03-11,7440.16015625,7748.5498046875,7431.740234375,7744.43017578125,473600
2022-03-14,7193.06005859375,7452.2099609375,7148.4599609375,7393.97998046875,0
2022-03-15,7431.490234375,7443.2099609375,7190.18994140625,7252.990234375,0
2022-03-16,7852.5,7854.02978515625,7500.4501953125,7591.39013671875,0
2022-03-17,7964.39990234375,7965.77001953125,7733.02001953125,7768.169921875,0
2022-03-18,8198.83984375,8211.4599609375,7900.39990234375,7924.0498046875,0
2022-03-21,8137.68017578125,8209.849609375,7990.740234375,8129.64990234375,0
2022-03-22,8307.6103515625,8378.1396484375,8120.169921875,8124.35986328125,441300
2022-03-23,8112.2900390625,8297.91015625,8094.919921875,8182.64990234375,460300
2022-03-24,8366.91015625,8368.51953125,8089.740234375,8173.35009765625,534800
2022-03-25,8296.7197265625,8374.2802734375,8163.02978515625,8357.669921875,439200
2022-03-28,8432.8896484375,8434.3896484375,8221.7001953125,8280.91015625,414200
2022-03-29,8625.330078125,8646.9599609375,8456.830078125,8561.9599609375,471200
2022-03-30,8436.849609375,8621.1796875,8395.6201171875,8556.7998046875,473800
2022-03-31,8320.0595703125,8486.150390625,8317.919921875,8430.509765625,547300
2022-04-01,8302.16015625,8385.1396484375,8204.5595703125,8367.5302734375,468100
2022-04-04,8495.51953125,8498.6103515625,8339.4599609375,8354.2001953125,397100
2022-04-05,8192.3798828125,8472.75,8168.97021484375,8464.4697265625,411100
2022-04-06,7972.080078125,8080.58984375,7904.81982421875,8020.419921875,522900
2022-04-07,7995.4501953125,8069.0498046875,7849.72998046875,7940.41015625,410900
2022-04-08,7836.41015625,7957.669921875,7826.75,7911.60986328125,400100
2022-04-11,7694.509765625,7779.5400390625,7668.3701171875,7720.0,427000
2022-04-12,7641.7998046875,7920.5400390625,7613.7998046875,7856.52978515625,428800
2022-04-13,7856.56982421875,7886.72998046875,7641.52001953125,7662.6298828125,382400
2022-04-14,7624.25,7864.77001953125,7619.77978515625,7864.77001953125,394400
2022-04-18,7615.64013671875,7679.60009765625,7522.0498046875,7584.8701171875,359400
2022-04-19,7819.0400390625,7833.7099609375,7549.330078125,7583.580078125,362100
2022-04-20,7702.7998046875,7921.47998046875,7690.68994140625,7892.240234375,370400
2022-04-21,7435.330078125,7874.2900390625,7407.27001953125,7792.52978515625,445800
2022-04-22,7245.1201171875,7482.0,7240.2998046875,7436.2900390625,429500
2022-04-25,7420.7001953125,7425.81005859375,7192.41015625,7192.4501953125,487000
2022-04-26,7124.14013671875,7363.2900390625,7123.3798828125,7352.97021484375,486700
2022-04-27,7102.02978515625,7269.31005859375,7067.97998046875,7082.06005859375,495000
2022-04-28,7454.66015625,7519.97998046875,7155.240234375,7277.77001953125,578100
2022-04-29,7102.06982421875,7486.4599609375,7092.89013671875,7350.68017578125,547400
2022-05-02,7282.93994140625,7286.31982421875,7054.31005859375,7098.7998046875,524900
2022-05-03,7259.83984375,7336.8798828125,7195.4501953125,7240.830078125,459600
2022-05-04,7501.60986328125,7506.89013671875,7026.240234375,7251.490234375,669200
2022-05-05,7064.25,7383.52978515625,6976.5,7377.43994140625,637200
2022-05-06,6879.3798828125,7063.85986328125,6776.10986328125,6987.2900390625,572400
2022-05-09,6484.08984375,6779.89013671875,6452.72998046875,6708.1201171875,642400
2022-05-10,6618.759765625,6733.2001953125,6430.22998046875,6698.16015625,603900
2022-05-11,6379.419921875,6722.39013671875,6365.27978515625,6536.18994140625,610700
2022-05-12,6437.169921875,6530.7099609375,6227.8701171875,6271.1201171875,674500
2022-05-13,6802.1298828125,6834.47998046875,6562.58984375,6576.10009765625,557300
2022-05-16,6628.3701171875,6780.080078125,6612.72021484375,6714.919921875,455100
2022-05-17,6829.81982421875,6860.56982421875,6656.3701171875,6813.06982421875,512800
2022-05-18,6480.9501953125,6765.93017578125,6460.669921875,6705.990234375,545400
2022-05-19,6570.18017578125,6698.27001953125,6456.39990234375,6494.56005859375,561800
2022-05-20,6614.27978515625,6733.7099609375,6369.669921875,6730.509765625,649400
2022-05-23,6664.0,6677.10986328125,6521.33984375,6595.10009765625,505400
2022-05-24,6455.22998046875,6570.0,6378.89990234375,6547.43017578125,543500
2022-05-25,6619.60986328125,6677.509765625,6420.5498046875,6430.52978515625,483300
2022-05-26,6856.2900390625,6894.7099609375,6580.7099609375,6584.22998046875,539400
2022-05-27,7137.759765625,7138.81005859375,6971.6298828125,6973.27978515625,505500
2022-05-31,7042.3798828125,7136.2900390625,6974.85986328125,7136.2900390625,565100
2022-06-01,6976.81005859375,7164.41015625,6907.43017578125,7114.5,429000
2022-06-02,7280.759765625,7285.60986328125,6956.0,6963.5400390625,494200
2022-06-03,7075.81005859375,7200.080078125,7043.39990234375,7131.18994140625,460700
2022-06-06,7089.89990234375,7240.3701171875,7048.669921875,7211.509765625,375200
2022-06-07,7205.8701171875,7220.9599609375,6978.85986328125,7001.8701171875,346500
2022-06-08,7122.27978515625,7239.41015625,7088.31005859375,7184.0,383700
2022-06-09,6913.93017578125,7158.64013671875,6912.64990234375,7061.25,401000
2022-06-10,6606.77001953125,6771.39013671875,6585.0400390625,6744.89990234375,517600
2022-06-13,6209.25,6426.16015625,6191.830078125,6361.580078125,576600
2022-06-14,6243.2900390625,6312.830078125,6180.1201171875,6285.75,414900
2022-06-15,6407.7900390625,6509.72998046875,6256.5400390625,6336.2001953125,476100
2022-06-16,6054.97021484375,6225.66015625,6002.7900390625,6204.60009765625,534000
2022-06-17,6144.5,6195.89990234375,6016.18994140625,6095.0,650700
2022-06-21,6298.52978515625,6386.60986328125,6261.330078125,6267.58984375,456400
2022-06-22,6272.64013671875,6389.14013671875,6206.75,6207.85986328125,422600
2022-06-23,6408.3798828125,6429.35009765625,6258.5,6343.1298828125,438000
2022-06-24,6705.2900390625,6708.2001953125,6497.830078125,6508.830078125,538600
2022-06-27,6627.7998046875,6755.85009765625,6599.39990234375,6737.02001953125,379700
2022-06-28,6398.58984375,6699.93994140625,6392.68017578125,6634.91015625,438600
2022-06-29,6358.35009765625,6404.330078125,6290.2900390625,6363.169921875,392800
2022-06-30,6248.2998046875,6354.8798828125,6134.89013671875,6278.60986328125,508100
2022-07-01,6252.35986328125,6267.990234375,6137.43994140625,6219.60986328125,458400
2022-07-05,6407.35009765625,6408.27001953125,6114.240234375,6147.08984375,467700
2022-07-06,6428.39013671875,6483.97998046875,6355.080078125,6429.93017578125,402100
2022-07-07,6627.60009765625,6645.7001953125,6492.7998046875,6492.7998046875,402400
2022-07-08,6628.7998046875,6679.02001953125,6491.91015625,6510.31005859375,354200
2022-07-11,6450.56982421875,6550.31005859375,6406.77001953125,6529.93994140625,333900
2022-07-12,6329.990234375,6551.1298828125,6290.75,6507.27001953125,397100
2022-07-13,6324.9501953125,6387.27001953125,6162.89013671875,6183.3798828125,376500
2022-07-14,6316.85986328125,6351.85986328125,6151.68017578125,6284.419921875,400300
2022-07-15,6472.72021484375,6474.75,6322.240234375,6390.33984375,400200
2022-07-18,6425.85009765625,6591.580078125,6398.41015625,6561.75,491300
2022-07-19,6668.0,6673.8798828125,6483.56005859375,6534.7099609375,528900
2022-07-20,6877.56982421875,6906.4501953125,6671.3798828125,6698.10009765625,492900
2022-07-21,6988.77001953125,6989.10986328125,6819.52001953125,6879.5,436500
2022-07-22,6818.35986328125,7040.419921875,6776.009765625,6959.52978515625,500600
2022-07-25,6746.169921875,6792.35986328125,6686.39013671875,6782.8701171875,389200
2022-07-26,6549.77001953125,6720.009765625,6526.06982421875,6712.2998046875,435700
2022-07-27,6857.91015625,6899.08984375,6652.0498046875,6701.2900390625,566100
2022-07-28,6953.4599609375,6960.68017578125,6738.56005859375,6832.3798828125,510000
2022-07-29,7032.7900390625,7048.22998046875,6877.06982421875,6899.35009765625,605300
2022-08-01,7061.759765625,7139.18017578125,6923.83984375,6956.9501953125,464700
2022-08-02,7070.60009765625,7156.81005859375,6968.81982421875,6968.81982421875,446100
2022-08-03,7264.66015625,7278.2001953125,7064.77978515625,7066.47021484375,551200
2022-08-04,7277.56005859375,7279.85009765625,7151.14990234375,7213.68994140625,479300
2022-08-05,7286.7099609375,7317.60986328125,7148.0498046875,7148.0498046875,410700
2022-08-08,7261.83984375,7400.56982421875,7225.33984375,7255.2001953125,473300
2022-08-09,7049.68017578125,7161.5498046875,6995.77001953125,7133.2099609375,481500
2022-08-10,7328.39990234375,7339.52978515625,7217.43994140625,7273.58984375,479800
2022-08-11,7259.5,7481.9599609375,7244.58984375,7400.60009765625,0
2022-08-12,7442.35009765625,7443.27001953125,7287.7998046875,7325.5,399600
2022-08-15,7489.93994140625,7508.580078125,7395.5400390625,7405.4599609375,334100
2022-08-16,7413.669921875,7462.0,7312.35986328125,7420.41015625,345400
2022-08-17,7242.75,7310.3701171875,7175.5498046875,7300.60986328125,395200
2022-08-18,7289.56982421875,7322.5400390625,7207.35009765625,7238.330078125,366900
2022-08-19,7079.6298828125,7206.02001953125,7047.580078125,7178.16015625,405100
2022-08-22,6858.10986328125,6979.18017578125,6837.68994140625,6942.0,410200
2022-08-23,6865.5400390625,6973.5498046875,6853.1298828125,6880.4599609375,360500
2022-08-24,6896.5400390625,6943.509765625,6849.6298828125,6881.5498046875,345700
2022-08-25,7060.97021484375,7063.8798828125,6921.25,6940.41015625,395100
2022-08-26,6739.06005859375,7068.31005859375,6736.740234375,7060.89013671875,527100
2022-08-29,6631.77978515625,6755.419921875,6626.56005859375,6667.830078125,397900
2022-08-30,6579.52978515625,6710.43994140625,6499.22998046875,6694.0498046875,440200
2022-08-31,6534.080078125,6676.5400390625,6498.27978515625,6647.75,501700
2022-09-01,6366.7900390625,6394.43994140625,6215.1201171875,6378.7900390625,612800
2022-09-02,6304.0,6495.3798828125,6271.990234375,6444.97998046875,485300
2022-09-06,6238.68994140625,6319.08984375,6198.14013671875,6293.72998046875,434400
2022-09-07,6368.43017578125,6399.39990234375,6214.8798828125,6259.0400390625,438600
2022-09-08,6462.81982421875,6477.41015625,6279.3701171875,6288.41015625,473900
2022-09-09,6685.85009765625,6700.93994140625,6585.31982421875,6585.7900390625,457700
2022-09-12,6758.83984375,6772.830078125,6685.64013671875,6716.47021484375,453500
2022-09-13,6361.66015625,6530.43017578125,6348.02978515625,6477.2099609375,648300
2022-09-14,6395.7998046875,6431.31005859375,6321.419921875,6396.47021484375,491900
2022-09-15,6256.080078125,6417.7001953125,6220.4599609375,6313.22021484375,541300
2022-09-16,6181.009765625,6191.1201171875,6088.85986328125,6156.56005859375,769900
2022-09-19,6223.6201171875,6232.06982421875,6119.669921875,6119.81005859375,435900
2022-09-20,6142.52001953125,6205.2998046875,6107.509765625,6166.75,449100
2022-09-21,6052.1201171875,6312.0400390625,6051.22021484375,6168.27978515625,556500
2022-09-22,5917.39990234375,6042.10009765625,5901.89013671875,6011.2900390625,551800
2022-09-23,5838.35986328125,5885.77978515625,5755.14990234375,5870.0,555700
2022-09-26,5776.5498046875,5937.33984375,5772.68017578125,5847.06005859375,495800
2022-09-27,5825.0,5926.56982421875,5747.77001953125,5887.68994140625,497800
2022-09-28,5946.43017578125,5971.4599609375,5799.759765625,5813.6201171875,554100
2022-09-29,5813.06982421875,5864.33984375,5744.56005859375,5846.7998046875,575700
2022-09-30,5723.830078125,5916.52001953125,5721.7998046875,5786.2001953125,578200
2022-10-03,5909.85986328125,5954.64990234375,5761.52001953125,5792.89990234375,540200
2022-10-04,6130.419921875,6149.3701171875,6069.7998046875,6087.419921875,522000
